   362.9   504.2   292.1   520.1   286.4   699.3   992.3   601.7   220.5   112.0   109.8   208.8
   175.7   156.8    95.9   151.7   180.8   520.8   701.1   431.6   207.8   113.7    87.3    87.8
    57.5    68.4   383.7   357.4   194.0   368.1   735.3   577.5   347.9   151.4    99.7   126.8
   144.5   334.7   191.6   186.8   224.0   420.3   945.1   748.3   546.8   214.1   147.0   153.4
   222.9   144.7   122.5   156.8   119.9   210.6   599.7   921.0   426.0   149.9   122.2   262.8
   432.9   371.7   204.8   127.7   326.5   927.1  1403.7   932.4   460.8   160.0   130.6   194.0
   177.7   482.0   135.7   133.8   240.5   486.0   941.6   393.9   138.0   112.5   100.0   122.8
   101.4   375.4   151.5   273.6   257.0   451.6   970.8   409.1   138.6    91.5   124.1   173.3
   452.7   513.3   436.8   226.1   273.1   546.3   651.8   655.6   269.8   121.8   231.0   344.7
   538.0   385.1   154.7   183.0   288.1   499.6   594.1   537.3   181.7   115.6   112.2   138.0
   219.9   126.6   237.2   404.9   396.0   539.7   839.1   776.7   225.9   112.1   113.1   151.6
   130.0   173.3   345.8   248.7   155.4   581.5   468.2   493.8   221.0   137.5   109.8   176.5
   349.1   325.0   209.0   434.5   251.5   334.3   488.6   328.8   143.3   109.7   101.5   110.0
   148.6   129.5   174.9   125.5   153.1   309.0   619.2   948.9   444.9   182.8   137.4   168.2
   129.5   304.9   353.8   434.7   318.6   613.8   671.3   563.8   214.1   129.8   115.2   126.1
   134.5   119.1   109.2    84.7   188.1   498.5   695.8   418.8   221.2   106.0   112.5   131.0
   133.7   327.7   265.2   253.0   170.8   210.8   720.2   798.1   243.0   110.3   100.9   256.0
   239.3   359.4   400.9   488.4   424.8   231.7   475.5   408.5   174.1   142.3   162.6   186.8
   278.9   203.2   251.6   106.4   262.5   547.8  1041.5   636.8   167.8   106.6   136.3   139.9
   107.5    99.2   149.7   168.5   253.9   309.6   734.8   684.2   195.0   105.3   118.8   118.5
   144.3   135.6   333.3   429.3   191.8   335.2  1086.1   812.6   503.3   183.6   144.5   139.2
   175.9   154.1   223.7   395.6   950.3   528.6  1279.9  1106.5   509.3   217.8   188.0   135.4
   134.2   311.2   266.4   123.3   150.8   231.5   416.2   274.0   128.6    86.5   106.6   103.3
